molecule_chembl_id,bioactivity_class,pIC50,canonical_smiles,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
CHEMBL199341,Active,7.301029995663981,C=C(C(=O)O)C(CCCCCC)C(=O)O,214.120509056,2,2,2.2984,True
CHEMBL3649992,Active,8.154901959985743,C=C(C)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,464.17275172000006,7,1,5.349400000000004,True
CHEMBL3649990,Active,8.698970004336019,C=C(CCC)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,492.20405184800006,7,1,6.129600000000005,True
CHEMBL3675226,Inactive,6.167491087293763,C=C(CO)COC1(c2ccc(Cl)cc2)c2ccccc2C(=O)N1Cc1ccc([N+](=O)[O-])cc1,464.113899452,5,1,4.670400000000003,True
CHEMBL2347387,Inactive,5.853871964321762,C=CC[C@@H]1O[C@@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N(CC2CC2)C1=O,415.11058433600004,2,0,5.989300000000005,True
CHEMBL3687250,Active,8.90326373953753,C=CCn1nc2c(c1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O,453.13746778,3,0,6.8659400000000055,True
CHEMBL3693983,Active,7.772113295386326,CC(=O)N1CC(NC(=O)[C@@H]2NC3(CCCCC3)[C@@]3(C(=O)Nc4cc(Cl)ccc43)[C@H]2c2cccc(Cl)c2F)C1,558.160074368,4,3,4.127800000000003,True
CHEMBL3907671,Active,8.221848749616356,CC(=O)N1CCN(c2nc3cc(-c4nc(=O)o[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)[C@@H](C)C1,564.236414596,9,1,4.373300000000004,True
CHEMBL3972127,Active,8.397940008672037,CC(=O)N1CCN(c2nc3cc(-c4nc(=O)o[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)[C@H]2CCC[C@@H]21,590.25206466,9,1,4.905900000000004,True
CHEMBL3649943,Active,7.086186147616283,CC(=O)N1CCN(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)C(C)C1C,578.25206466,9,1,4.7618000000000045,True
CHEMBL3649947,Active,8.397940008672037,CC(=O)N1CCN(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)[C@@H]2CCC[C@H]21,590.25206466,9,1,4.905900000000004,True
CHEMBL3649930,Active,8.221848749616356,CC(=O)N1CCN(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)[C@H](C)C1,564.236414596,9,1,4.373300000000004,True
CHEMBL3654191,Active,9.0,CC(=O)N1C[C@@H](C)N(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)[C@H](C)C1,578.25206466,9,1,4.7618000000000045,True
CHEMBL3291434,Inactive,6.091514981121351,CC(=O)c1ccc(-c2c(C)[nH]c(-c3ccccc3)c2-c2ccccc2)nc1C,366.173213324,2,1,6.230140000000005,True
CHEMBL1688161,Inactive,4.053056729302175,CC(=O)c1ccc(CN2C(=O)c3ccccc3C2(O)c2ccc(Cl)cc2)cc1,391.097521116,3,1,4.392000000000004,True
CHEMBL1688293,Inactive,4.769551078621726,CC(=O)c1ccc(CN2C(=O)c3ccccc3C2(OCC2(CO)CC2)c2ccc(Cl)cc2)cc1,475.15503599199997,4,1,5.188800000000005,True
CHEMBL3920895,Inactive,6.913640169325252,CC(C)(C)C[C@@H]1N[C@@H](C(=O)NC2CCC(O)CC2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(F)c(F)cc12,563.216254256,4,4,4.927300000000003,True
CHEMBL3932760,Inactive,6.669011606479628,CC(C)(C)C[C@@H]1N[C@@H](C(=O)NC2CCC(O)CC2)[C@H](c2cccc(F)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,545.225676068,4,4,4.7882000000000025,True
CHEMBL2398477,Active,7.787812395596042,CC(C)(C)C[C@@H]1N[C@@H](C(=O)NCC(C)(C)O)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,535.180475464,4,4,4.769900000000003,True
CHEMBL2347375,Active,7.813891620186794,CC(C)(C)C[C@@H]1N[C@@H](C(=O)NCCN2CCOCC2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,576.2070245599999,5,3,4.3312000000000035,True
CHEMBL2402573,Inactive,6.989276134608227,CC(C)(C)C[C@@H]1N[C@@H](C(=O)NCC[C@H](O)CO)[C@H](c2cccc(Cl)c2)[C@@]1(C#N)c1ccc(Cl)cc1,517.189897276,5,4,4.174680000000003,True
CHEMBL3665578,Inactive,6.982966660701219,CC(C)(C)C[C@@H]1N[C@@H](C(=O)NCC[C@H](O)CO)[C@H](c2cccc(Cl)c2)[C@]12C(=O)Nc1cc(Cl)c(F)cc12,551.175390084,5,5,3.742300000000002,True
CHEMBL2402574,Active,7.130768280269024,CC(C)(C)C[C@@H]1N[C@@H](C(=O)NCC[C@H](O)CO)[C@H](c2cccc(Cl)c2F)[C@@]1(C#N)c1ccc(Cl)cc1F,553.171053652,5,4,4.452880000000004,True
CHEMBL2398472,Active,8.008773924307505,CC(C)(C)C[C@@H]1N[C@@H](C(=O)NCC[C@H](O)CO)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,551.175390084,5,5,3.742300000000002,True
CHEMBL2398475,Active,8.05551732784983,CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2CC[C@@H](O)C2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,547.180475464,4,4,4.912400000000003,True
CHEMBL2398476,Active,8.075720713938118,CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2CC[C@H](O)C2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,547.180475464,4,4,4.912400000000003,True
CHEMBL2398474,Active,8.086186147616283,CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2C[C@@H](O)C2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,533.1648254,4,4,4.522300000000002,True
CHEMBL3665607,Inactive,6.798602875679548,CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2C[C@@](C)(O)C2)[C@H](c2cc(Cl)ccc2F)[C@]12C(=O)Nc1cc(Cl)ccc12,547.180475464,4,4,4.912400000000003,True
CHEMBL3665601,Active,7.920818753952375,CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2C[C@@](C)(O)C2)[C@H](c2cc(F)cc(Cl)c2)[C@]12C(=O)Nc1cc(Cl)ccc12,547.180475464,4,4,4.912400000000003,True
CHEMBL3665597,Inactive,6.735575737943453,CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2C[C@@](C)(O)C2)[C@H](c2cccc(Cl)c2)[C@]12C(=O)Nc1cc(Cl)c(F)cc12,547.180475464,4,4,4.912400000000003,True
CHEMBL3665596,Active,7.15228342240682,CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2C[C@@](C)(O)C2)[C@H](c2cccc(Cl)c2)[C@]12C(=O)Nc1cc(Cl)ccc12,529.189897276,4,4,4.773300000000003,True
CHEMBL2396674,Active,8.193820026016112,CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2C[C@@](C)(O)C2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,547.180475464,4,4,4.912400000000003,True
CHEMBL3665594,Inactive,6.976240130869207,CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2C[C@@](C)(O)C2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(F)c(F)cc12,549.2006041919999,4,4,4.537200000000003,True
CHEMBL3665599,Inactive,6.790484985457369,CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2C[C@@](C)(O)C2)[C@H](c2cccc(F)c2F)[C@]12C(=O)Nc1c2ccc(Cl)c1F,549.2006041919999,4,4,4.537200000000003,True
CHEMBL3665593,Active,7.017713687552715,CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2C[C@@](C)(O)C2)[C@H](c2cccc(F)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,531.210026004,4,4,4.398100000000002,True
CHEMBL2398479,Active,8.119186407719209,CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2C[C@H](NS(C)(=O)=O)C2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,610.158360116,5,4,4.079200000000003,True
CHEMBL2398473,Active,8.148741651280925,CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2C[C@H](O)C2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,533.1648254,4,4,4.522300000000002,True
CHEMBL2398478,Active,7.954677021213342,CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2C[C@](C)(O)C2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,547.180475464,4,4,4.912400000000003,True
CHEMBL3951933,Inactive,6.772113295386326,CC(C)(C)C[C@H]1N[C@@H](C(=O)NC2CCC(O)CC2)[C@H](c2cccc(Cl)c2F)[C@@]12C(=O)Nc1cc(F)c(F)cc12,563.216254256,4,4,4.927300000000003,True
CHEMBL3924221,Inactive,6.458420756053419,CC(C)(C)C[C@H]1N[C@@H](C(=O)NC2CCC(O)CC2)[C@H](c2cccc(Cl)c2F)[C@@]12C(=O)Nc1cc(F)ccc12,545.225676068,4,4,4.7882000000000025,True
CHEMBL3929636,Inactive,6.756961951313706,CC(C)(C)C[C@H]1N[C@@H](C(=O)NC2CCC(O)CC2)[C@H](c2cccc(F)c2F)[C@@]12C(=O)Nc1cc(Cl)ccc12,545.225676068,4,4,4.7882000000000025,True
CHEMBL379173,Active,7.548213564475709,CC(C)(C)C[C@H]1N[C@@H](C(=O)NCCN2CCOCC2)[C@H](c2cccc(Cl)c2F)[C@@]12C(=O)Nc1cc(Cl)ccc12,576.2070245599999,5,3,4.3312000000000035,True
CHEMBL576342,Inactive,6.804100347590766,CC(C)(C)C[C@H]1N[C@@H](C(=O)NCC[C@@H](O)CO)[C@H](c2cccc(Cl)c2)[C@@]12C(=O)Nc1cc(Cl)c(F)cc12,551.175390084,5,5,3.742300000000002,True
CHEMBL572933,Inactive,6.889859405027128,CC(C)(C)C[C@H]1N[C@@H](C(=O)NCC[C@H](O)CO)[C@H](c2cccc(Cl)c2)[C@@]12C(=O)Nc1cc(Cl)c(F)cc12,551.175390084,5,5,3.742300000000002,True
CHEMBL578238,Active,7.251811972993799,CC(C)(C)C[C@H]1N[C@@H](C(=O)NCC[C@H](O)CO)[C@H](c2cccc(Cl)c2)[C@@]12C(=O)Nc1cc(Cl)ccc12,533.184811896,5,5,3.603200000000002,True
CHEMBL578028,Active,7.785156151952302,CC(C)(C)C[C@H]1N[C@@H](C(=O)NCC[C@H](O)CO)[C@H](c2cccc(Cl)c2F)[C@@]12C(=O)Nc1cc(Cl)ccc12,551.175390084,5,5,3.742300000000002,True
CHEMBL566955,Inactive,6.723538195826756,CC(C)(C)C[C@H]1N[C@@H](C(=O)NC[C@H](O)CO)[C@H](c2cccc(Cl)c2)[C@@]12C(=O)Nc1cc(Cl)c(F)cc12,537.1597400200001,5,5,3.3522000000000016,True
CHEMBL3665586,Active,7.318758762624412,CC(C)(C)C[C@H]1N[C@@H](C(=O)N[C@H]2C[C@@](C)(O)C2)[C@H](c2cccc(Cl)c2)[C@@]12C(=O)Nc1cc(Cl)ccc12,529.189897276,4,4,4.773300000000003,True
CHEMBL3665579,Active,7.382999658879101,CC(C)(C)C[C@H]1N[C@@H](C(=O)N[C@H]2C[C@@](C)(O)C2)[C@H](c2cccc(Cl)c2F)[C@@]12C(=O)Nc1cc(Cl)ccc12,547.180475464,4,4,4.912400000000003,True
CHEMBL3665585,Inactive,5.516962158426834,CC(C)(C)C[C@H]1N[C@@H](C(=O)N[C@H]2C[C@@](C)(O)C2)[C@H](c2cccc(Cl)c2F)[C@@]12C(=O)Nc1cc(F)ccc12,531.210026004,4,4,4.398100000000003,True
CHEMBL3665588,Inactive,6.39577394691553,CC(C)(C)C[C@H]1N[C@@H](C(=O)N[C@H]2C[C@@](C)(O)C2)[C@H](c2cccc(F)c2F)[C@@]12C(=O)Nc1c2ccc(Cl)c1F,549.2006041919999,4,4,4.537200000000003,True
CHEMBL3665583,Inactive,6.777283528852417,CC(C)(C)C[C@H]1N[C@@H](C(=O)N[C@H]2C[C@@](C)(O)C2)[C@H](c2cccc(F)c2F)[C@@]12C(=O)Nc1cc(Cl)ccc12,531.210026004,4,4,4.398100000000002,True
CHEMBL4566706,Inactive,6.3979400086720375,CC(C)(C)NC(=O)[C@H](c1c(C(=O)O)[nH]c2cc(Cl)ccc12)N(C=O)Cc1ccc(Cl)cc1,475.106561576,3,3,4.787300000000003,True
CHEMBL5182359,Active,8.221848749616356,CC(C)(C)Oc1cc(C(=O)CC(N)=O)ccc1C1=N[C@@H](c2ccc(C(=O)O)cc2)[C@@H](c2c[nH]c3ccc(Cl)cc23)N1C(=O)N1CCNC(=O)C1,698.2255751399999,7,4,4.851500000000003,True
CHEMBL4092607,Inactive,6.939302159646388,CC(C)(C)Oc1ccc(C[C@H](NC(=O)CC(c2ccccc2)c2ccccc2)C(=O)O)cc1,445.225308472,3,2,5.198000000000004,True
CHEMBL3691719,Inactive,6.9582126810282485,CC(C)(C)c1[nH]nc2c1C(c1ccc(Cl)cc1)N(c1cccc(Cl)c1F)C2=O,417.0810957759999,2,1,5.902900000000003,True
CHEMBL3220116,Inactive,5.958607314841775,CC(C)(C)c1cc(C=C2C(=O)NC(=S)NC2=O)c(-c2ccccc2)n1-c1ccc(Cl)cc1,463.11212562400004,4,2,5.0095000000000045,True
CHEMBL3220100,Inactive,5.721246399047171,CC(C)(C)c1ccc(-n2c(-c3ccccc3)cc(C=C3C(=O)NC(=O)NC3=O)c2-c2ccccc2)cc1,489.205241724,4,2,5.858200000000005,True
CHEMBL3675209,Inactive,6.07727454200674,CC(C)(C)c1ccc2c(c1)C(=O)N(Cc1ccc([N+](=O)[O-])cc1)C2(O)c1ccc(Cl)cc1,450.13463489599997,4,1,5.395100000000006,True
CHEMBL3675208,Inactive,4.896196279044043,CC(C)(C)c1ccc2c(c1)C(O)(c1ccc(Cl)cc1)N(Cc1ccc([N+](=O)[O-])cc1)C2=O,450.13463489599997,4,1,5.395100000000006,True
CHEMBL1688273,Inactive,6.400662867007511,CC(C)(CO)COC1(c2ccc(Cl)cc2)c2ccccc2C(=O)N1Cc1ccc([N+](=O)[O-])cc1,480.14519958,5,1,5.140400000000005,True
CHEMBL3687231,Active,8.318758762624412,CC(C)=CCn1nc2c(c1C(C)C)C(c1ccc(Cl)cc1C)N(c1cccc(Cl)c1F)C2=O,485.143696032,3,0,7.476820000000006,True
CHEMBL3649862,Active,9.0,CC(C)C1C[C@@H](O)CN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,551.2411656280001,9,2,4.911900000000005,True
CHEMBL3687236,Active,7.779891911959945,CC(C)CCn1nc2c(c1C(C)C)C(c1ccc(F)c(F)c1)N(c1cccc(Cl)c1F)C2=O,475.16382476,3,0,6.873100000000005,True
CHEMBL3687235,Active,7.503070351926785,CC(C)CCn1nc2c(c1C(C)C)C(c1ccc(F)cc1)N(c1cccc(Cl)c1F)C2=O,457.173246572,3,0,6.734000000000005,True
CHEMBL5169788,Inactive,6.694648630553377,CC(C)C[C@H](NC(=O)C(=O)c1c(-c2ccccc2)[nH]c2ccccc12)C(=O)N[C@H](Cc1ccccc1)C(=O)O,525.2263710919999,4,4,4.3606000000000025,True
CHEMBL2347397,Inactive,4.85078088734462,CC(C)N[C@@H]1CC[C@H](c2ccc(Cl)cc2)[C@H](c2ccc(Cl)cc2)C1,361.13640516000004,1,1,6.411300000000005,True
CHEMBL3654185,Active,9.0,CC(C)[C@@H]1C[C@@H](O)CN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,551.2411656280001,9,2,4.911900000000005,True
CHEMBL3687291,Inactive,6.966978555317089,CC(C)c1c2c(nn1-c1ccncc1)C(=O)N(c1cccc(Cl)c1F)C2c1ccc(Cl)cc1,480.09199480800004,4,0,6.586400000000005,True
CHEMBL3691716,Active,7.647817481888637,CC(C)c1c2c(nn1-c1cn[nH]c1)C(=O)N(c1cccc(Cl)c1F)C2c1ccc(Cl)cc1,469.087243776,4,1,5.914500000000005,True
CHEMBL3687288,Active,8.10790539730952,CC(C)c1c2c(nn1CCO)C(=O)N(c1cccc(Cl)c1F)C2c1ccc(Cl)c(F)c1,465.08223864800004,4,1,5.333600000000004,True
CHEMBL3687283,Active,7.87942606879415,CC(C)c1c2c(nn1CCO)C(=O)N(c1cccc(Cl)c1F)C2c1ccc(Cl)cc1Cl,481.05268810800004,4,1,5.8479000000000045,True
CHEMBL3687240,Active,7.469800301796917,CC(C)c1c2c(nn1Cc1ncc[nH]1)C(=O)N(c1cccc(Cl)c1F)C2c1ccc(Cl)cc1,483.10289384,4,1,5.973600000000005,True
CHEMBL3687241,Active,7.790484985457369,CC(C)c1c2c(nn1Cc1nnn[nH]1)C(=O)N(c1cccc(Cl)c1F)C2c1ccc(Cl)cc1,485.093391776,6,1,4.763600000000004,True
CHEMBL3654183,Active,8.397940008672037,CC(C)c1ccnc(-c2nc3cc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2C[C@H]2CC[C@H](C)CC2)c1,489.31037548800003,6,2,6.741700000000007,True
CHEMBL3657081,Active,7.763462738511306,CC(C)n1c(-c2c[nH]c(=O)[nH]c2=O)nc2c1[C@H](c1ccc(Cl)cc1)N(c1cc(Cl)cn(C)c1=O)C2=O,526.09230848,7,2,3.262900000000002,True
CHEMBL3657045,Active,8.18045606445813,CC(C)n1c(-c2ccnc(N)c2)nc2c1C(c1ccc(Cl)cc1)N(c1cccc(Cl)c1F)C2=O,495.10289384,5,1,6.303900000000003,True
CHEMBL4068667,Inactive,6.849243560139691,CC(CC(=O)N[C@@H](Cc1ccc(OCCCNc2ccccn2)cc1)C(=O)O)c1ccccc1,461.231456472,5,3,4.268300000000003,True
CHEMBL3653332,Active,7.431798275933005,CC(CS(C)(=O)=O)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,544.1659520880002,9,1,4.464400000000004,True
CHEMBL3957580,Active,8.070581074285707,CC([C@H]1CC[C@H](C)CC1)n1c(N2CC(=O)N(C)C[C@@H]2C)nc2cc(-c3nc(=O)o[nH]3)nc(-c3cncc(Cl)c3)c21,564.236414596,9,1,4.544200000000004,True
CHEMBL3649925,Active,8.070581074285707,CC([C@H]1CC[C@H](C)CC1)n1c(N2CC(=O)N(C)C[C@H]2C)nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c21,564.236414596,9,1,4.544200000000004,True
CHEMBL3945283,Active,8.455931955649724,CC([C@H]1CC[C@H](C)CC1)n1c(N2C[C@@H](O)C[C@@H]2C)nc2cc(-c3nc(=O)o[nH]3)nc(-c3cncc(Cl)c3)c21,537.225515564,9,2,4.836800000000005,True
CHEMBL3649929,Active,8.455931955649724,CC([C@H]1CC[C@H](C)CC1)n1c(N2C[C@H](O)C[C@H]2C)nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c21,537.225515564,9,2,4.836800000000005,True
CHEMBL3675220,Inactive,5.055517327849831,CC(c1ccc(Cl)cc1)N1C(=O)c2ccccc2C1(OCC1(CO)CC1)c1ccc(Cl)cc1,481.12114901999996,3,1,6.200600000000007,True
CHEMBL4292264,Active,8.254144804826272,CC1(C)CCC2(CC1)N[C@@H](C(=O)N[C@@H]1CC[C@@H](C(N)=O)OC1)[C@H](c1ccnc(Cl)c1F)[C@]21C(=O)Nc2cc(Cl)ccc21,617.1971881480001,6,4,3.961100000000002,True
CHEMBL3955477,Inactive,6.696803942579511,CC1(C)N[C@@H](C(=O)NC2CCC(O)CC2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,519.149175336,4,4,4.276300000000003,True
CHEMBL3355410,Inactive,6.82102305270683,CC1(C)N[C@@H](C(=O)N[C@H]2CC[C@H](O)CC2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,519.149175336,4,4,4.276300000000003,True
CHEMBL2152318,Inactive,5.568636235841013,CC1=C(C(=O)N2CCNC(=O)C2)SC2=N[C@@H](c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N21,486.06840224,5,1,4.384100000000004,True
CHEMBL4111957,Inactive,6.29073003902417,CC1CCC(Cn2c(N3CCO[C@@H]4CNCC[C@H]43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,564.236414596,10,2,3.8834000000000035,True
CHEMBL3649817,Active,7.055517327849832,CC1CN(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)C(C)CO1,537.225515564,9,1,4.929900000000004,True
CHEMBL3639487,Active,7.392544976785332,CC1CN(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)C2COCCC2O1,579.2360802480001,10,1,4.6989000000000045,True
CHEMBL3649818,Active,7.795880017344075,CC1COCCCN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,537.225515564,9,1,4.931500000000004,True
CHEMBL3649859,Active,8.096910013008056,CC1CS(=O)(=O)CCN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,571.1768511200002,10,1,3.939600000000003,True
CHEMBL3649845,Active,7.985759560885389,CC1OCCN(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)C1C,537.225515564,9,1,4.929900000000004,True
CHEMBL1369893,Inactive,4.769551078621726,CCC(=O)NC(c1cccs1)c1cc([N+](=O)[O-])c2cccnc2c1O,357.07832696,6,2,3.525700000000002,True
CHEMBL3653334,Active,8.154901959985743,CCC(CS(C)(=O)=O)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,558.1816021520001,9,1,4.854500000000004,True
CHEMBL3355418,Inactive,6.777283528852417,CCC1(CC)N[C@@H](C(=O)NCCN2CCOCC2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,562.191374496,5,3,4.085200000000003,True
CHEMBL3355422,Inactive,6.756961951313706,CCC1(CC)N[C@@H](C(=O)NCC[C@H](O)CO)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,537.1597400200001,5,5,3.4963000000000024,True
CHEMBL3355426,Inactive,6.928117992693875,CCC1(CC)N[C@@H](C(=O)N[C@H]2C[C@@](C)(O)C2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,533.1648254,4,4,4.666400000000003,True
CHEMBL2152319,Inactive,5.7447274948966935,CCC1=C(C(=O)N2CCNC(=O)C2)SC2=N[C@@H](c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N21,500.084052304,5,1,4.774200000000004,True
CHEMBL3649885,Active,7.8750612633917,CCC1CN(C)C(=O)CN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,564.236414596,9,1,4.373300000000004,True
