molecule_chembl_id,bioactivity_class,pIC50,canonical_smiles,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
CHEMBL3649815,Active,8.522878745280337,CCC1COCCN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,537.225515564,9,1,4.931500000000004,True
CHEMBL1688136,Inactive,4.161150909262744,CCCN1C(=O)c2ccccc2C1(O)c1ccc(Cl)cc1,301.08695643199997,2,1,3.399200000000002,True
CHEMBL3675199,Inactive,4.82102305270683,CCCN1C(=O)c2ccccc2C1(O[C@H]1C=C[C@@H](O)C1)c1ccc(Cl)cc1,383.128821244,3,1,4.112900000000003,True
CHEMBL3683117,Inactive,6.372429335819457,CCCOc1cc2c(cc1OC)CC(=O)N(c1ccc(OC)cc1)C2c1ccc(Cl)cc1,451.15503599199997,4,0,5.824700000000006,True
CHEMBL3654187,Active,7.67778070526608,CCN(C)C(=O)[C@@H]1CCCN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,578.25206466,9,1,4.763400000000004,True
CHEMBL3649838,Active,7.455931955649724,CCN(C)C(=O)[C@H]1CCCN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,578.25206466,9,1,4.763400000000004,True
CHEMBL3649877,Active,7.958607314841775,CCN(CCOC)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,525.225515564,9,1,4.789000000000004,True
CHEMBL3895119,Active,8.397940008672037,CCN1C(=O)CN(c2nc3cc(-c4nc(=O)o[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)[C@H]2CCC[C@@H]21,590.25206466,9,1,4.905900000000004,True
CHEMBL3649899,Active,8.397940008672037,CCN1C(=O)CN(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)[C@@H]2CCC[C@H]21,590.25206466,9,1,4.905900000000004,True
CHEMBL3649935,Active,8.522878745280337,CCNC(=O)N1C[C@@H](C)N(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)[C@H](C)C1,607.2786137560001,9,2,4.944800000000004,True
CHEMBL3986537,Active,8.522878745280337,CCNC(=O)N1C[C@H](C)N(c2nc3cc(-c4nc(=O)o[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)[C@@H](C)C1,607.2786137560001,9,2,4.944800000000004,True
CHEMBL3649880,Active,7.089731428380933,CCNC(=O)[C@@H]1CCCN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,564.236414596,9,2,4.421200000000003,True
CHEMBL3649856,Inactive,6.841637507904751,CCNC(=O)[C@H]1CCCN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,564.236414596,9,2,4.421200000000003,True
CHEMBL5172740,Active,7.933674074637962,CCOC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)C(=O)c1c(-c2ccccc2)[nH]c2ccccc12,553.2576712199999,5,3,4.839100000000004,True
CHEMBL3819416,Active,7.933674074637962,CCOC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)C(=O)c1c(-c2ccccc2)[nH]c2ccccc12,553.2576712199999,5,3,4.839100000000004,True
CHEMBL3291438,Inactive,6.259637310505756,CCOC(=O)c1ccc(-c2c(C)[nH]c(-c3ccccc3)c2-c2ccccc2)[nH]c1=O,398.163042564,3,2,5.189120000000004,True
CHEMBL3291436,Inactive,6.214670164989233,CCOC(=O)c1ccc(-c2c(C)[nH]c(-c3ccccc3)c2-c2ccccc2)nc1-c1ccccc1,458.19942807200005,3,1,7.5628200000000065,True
CHEMBL3291435,Inactive,6.107905397309519,CCOC(=O)c1ccc(-c2c(C)[nH]c(-c3ccccc3)c2-c2ccccc2)nc1C,396.18377800800005,3,1,6.204240000000005,True
CHEMBL3220096,Inactive,6.154901959985743,CCOC(=O)c1ccc(-n2c(-c3ccccc3)cc(C=C3C(=O)NC(=S)NC3=O)c2-c2ccccc2)cc1,521.140927216,6,2,4.902300000000003,True
CHEMBL3649961,Active,7.8696662315049934,CCOC(C)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,496.19896646800004,8,1,5.413800000000005,True
CHEMBL3649965,Active,7.823908740944319,CCOC(CO)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,512.193881088,9,2,4.386200000000003,True
CHEMBL3683115,Inactive,6.609418121449565,CCOc1cc2c(cc1O[C@H](C)CC)C(c1ccc(Cl)cc1)N(c1ccc(OC)cc1)C(=O)C2,479.18633611999996,4,0,6.603300000000007,True
CHEMBL3683129,Inactive,4.790404567999144,CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(C(=O)N3C[C@H](O)C[C@H]3C(=O)NC)cc1)C2c1ccc(Cl)cc1,605.2292635519999,6,2,4.526000000000003,True
CHEMBL3683142,Active,7.140261433802853,CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(C(C)O)cc1)C2c1ccc(Cl)cc1,479.18633611999996,4,1,6.2579000000000065,True
CHEMBL3683130,Inactive,6.386686838544541,CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(CO)cc1)C2c1ccc(Cl)cc1,465.17068605599997,4,1,5.6969000000000065,True
CHEMBL3604661,Inactive,6.935916564036404,CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(N(C)C)cc1)C2c1ccc(Cl)cc1,478.20232053200004,4,0,6.270600000000007,True
CHEMBL3683118,Inactive,6.870954940112042,CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(OC)cc1)C2c1ccc(Cl)cc1,465.17068605599997,4,0,6.213200000000006,True
CHEMBL3683112,Inactive,6.2043284940539785,CC[C@@H](C)Oc1cc2c(cc1OC)N(C)C(=O)N(c1ccc(N(C)C)cc1)C2c1ccc(Cl)cc1,493.21321956400004,4,0,6.757700000000007,True
CHEMBL3683110,Inactive,5.882894497238749,CC[C@@H](C)Oc1cc2c(cc1OC)NC(=O)N(c1ccc(N(C)C)cc1)C2c1ccc(Cl)cc1,479.19756950000004,4,1,6.733400000000006,True
CHEMBL3125708,Active,7.935542010773082,CC[C@@H](CC#N)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,472.132048052,3,1,6.223880000000006,True
CHEMBL3233121,Active,8.21824462534753,CC[C@@H](CN(C)S(=O)(=O)C1CC1)N1C(=O)[C@@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,568.12016304,5,1,4.680500000000005,True
CHEMBL3125710,Active,9.154901959985745,CC[C@@H](CNS(C)(=O)=O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,540.12524842,4,2,4.859400000000005,True
CHEMBL2347393,Inactive,6.214670164989233,CC[C@@H](CO)N1C(=O)[C@H](CC(=O)O)O[C@@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,451.095328196,4,2,4.248800000000003,True
CHEMBL3233135,Active,7.853871964321762,CC[C@@H](CS(=O)(=O)C1COC1)N1C(=O)[C@@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,555.0885285639998,6,1,4.070100000000003,True
CHEMBL3233128,Active,7.838631997765025,CC[C@@H](CS(=O)(=O)CC)N1C(=O)[C@@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,527.093613944,5,1,4.691200000000004,True
CHEMBL3233134,Active,8.263603497723357,CC[C@@H](CS(=O)(=O)N(C)C)N1C(=O)[C@@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,542.1045129759999,5,1,4.1479000000000035,True
CHEMBL3125706,Active,8.522878745280337,CC[C@@H](C[C@@H](C)O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,491.163013832,3,2,6.081100000000006,True
CHEMBL3125707,Active,8.443697499232712,CC[C@@H](C[C@H](C)O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,491.163013832,3,2,6.081100000000006,True
CHEMBL2059435,Active,8.585026652029182,CC[C@@H]([C@H](C)O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,477.147363768,3,2,5.691000000000006,True
CHEMBL3818934,Active,7.1095789811990855,CC[C@H](C)[C@H](NC(=O)C(=O)c1c(-c2ccccc2)[nH]c2ccccc12)C(=O)N[C@H](C(=O)OC)C(C)C,491.24202115599996,5,3,3.862300000000002,True
CHEMBL3818951,Active,7.931814138253839,CC[C@H](C)[C@H](NC(=O)C(=O)c1c(-c2ccccc2)[nH]c2ccccc12)C(=O)N[C@H](C(=O)OC)[C@@H](C)CC,505.25767121999996,5,3,4.252400000000003,True
CHEMBL3819071,Active,7.818156412055227,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)C(=O)c1c(-c2ccccc2)[nH]c2ccccc12)C(C)C)C(=O)OC,491.242021156,5,3,3.862300000000002,True
CHEMBL3819001,Active,8.008773924307505,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)C(=O)c1c(-c2ccccc2)[nH]c2ccccc12)C(=O)NC,538.258005568,4,4,4.022000000000002,True
CHEMBL3125703,Active,7.777283528852417,CC[C@H](N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1)C(C)(C)O,491.163013832,3,2,6.081100000000007,True
CHEMBL4539285,Active,8.958607314841775,CC[C@H]([C@@H](C)O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,477.147363768,3,2,5.691000000000006,True
CHEMBL3703675,Inactive,4.522878745280337,CCc1c(Cl)cnc(NC(c2ccc(OC)c(OC)c2OC)c2ccc3cccnc3c2O)c1F,497.15176218,7,2,5.917600000000005,True
CHEMBL3649868,Active,7.652669984683049,CN(C)C(=O)[C@@H]1CCCN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,564.236414596,9,1,4.373300000000003,True
CHEMBL3649837,Active,7.267606240177032,CN(C)C(=O)[C@H]1CCCN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,564.236414596,9,1,4.373300000000003,True
CHEMBL3650007,Active,8.698970004336019,CN(C)S(=O)(=O)NC(=O)c1cc2nc(N3CCO[C@@H]4CCC[C@H]43)n(C[C@H]3CC[C@H](C)CC3)c2c(-c2cncc(Cl)c2)n1,615.2394513760001,9,1,4.266900000000003,True
CHEMBL3957470,Active,8.698970004336019,CN(C)S(=O)(=O)NC(=O)c1cc2nc(N3CCO[C@H]4CCC[C@@H]43)n(C[C@H]3CC[C@H](C)CC3)c2c(-c2cncc(Cl)c2)n1,615.2394513760001,9,1,4.266900000000003,True
CHEMBL3649921,Active,7.0655015487564325,CN(c1ccccc1)c1nc2cc(C(=O)O)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,489.193152816,6,1,6.439100000000005,True
CHEMBL3649884,Active,7.494850021680094,CN1C(=O)CN(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)[C@H]2CCC[C@@H]21,576.236414596,9,1,4.515800000000004,True
CHEMBL2347398,Inactive,5.267606240177032,CN1C(=O)CO[C@@H](c2ccc(Br)cc2)[C@H]1c1ccc(Br)cc1,422.94695292,2,0,4.482600000000003,True
CHEMBL2347384,Inactive,4.931814138253838,CN1C(=O)CO[C@@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,335.04798408,2,0,4.264400000000004,True
CHEMBL2347401,Inactive,5.7447274948966935,CN1C(=O)[C@H](Cc2ccccc2)O[C@@H](c2ccc(Cl)cc2)[C@H]1c1ccc(Cl)cc1,425.094934272,2,0,5.875700000000005,True
CHEMBL5171791,Inactive,6.221848749616356,CN1CCC(=O)NCCSCCS(=O)(=O)CCN(Cc2ccc(C#N)cc2)CC(=O)N[C@@H](Cc2cc3ccc(Cl)cc3[nH]2)C1=O,672.1955379640001,8,3,2.3487800000000023,True
CHEMBL577393,Active,7.590066876668706,CN1CCN(CCNC(=O)[C@@H]2N[C@H](CC(C)(C)C)[C@]3(C(=O)Nc4cc(Cl)ccc43)[C@H]2c2cccc(Cl)c2F)CC1,589.2386590360001,5,3,4.246400000000003,True
CHEMBL416288,Inactive,6.756961951313706,CN1CCc2cccc3c2[C@@H]1Cc1ccc(O)c(O)c1-3,267.125928784,3,2,2.8499000000000025,True
CHEMBL53,Inactive,6.688246138944246,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,267.125928784,3,2,2.8499000000000025,True
CHEMBL4068121,Inactive,5.769551078621726,CN1CCc2cccc3c4c(cc1c23)C=CC(=O)C4=O,263.094628656,3,0,2.6107000000000005,True
CHEMBL3220112,Inactive,5.119186407719209,CNC(=O)C(=Cc1cc(-c2ccccc2)n(-c2ccc(Cl)cc2)c1-c1ccccc1)C(=O)NC,469.155704688,3,2,5.340100000000005,True
CHEMBL210443,Inactive,5.47755576649368,CNC(=O)CN1C(=O)C(c2ccc(Cl)cc2)N(C(C(=O)O)c2ccc(Cl)cc2)C(=O)c2cc(I)ccc21,650.9824740999999,4,2,4.700000000000003,True
CHEMBL3687263,Active,7.943095148663527,CNC(=O)Cn1nc2c(c1C(C)C)C(c1ccc(Cl)cc1C)N(c1cccc(Cl)c1F)C2=O,488.118209556,4,1,5.256620000000004,True
CHEMBL3653276,Active,8.46344155742847,CNC(=O)N1CCC(N2C(=O)c3nc(-c4cnc(OC)nc4OC)n(C(C)C)c3C2c2ccc(Cl)cc2)CC1,553.220430184,8,1,3.9406000000000034,True
CHEMBL3693969,Active,7.460296761052175,CNC(=O)[C@@H]1NC2(CCCCC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,475.122960588,3,3,4.526900000000003,True
CHEMBL3693967,Inactive,5.675717544702307,CNC(=O)[C@@H]1NC2(CCN(C(C)=O)CC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,518.12877424,4,3,3.2051000000000016,True
CHEMBL3818299,Active,8.366531544420413,CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)C(=O)c1c(-c2ccccc2)[nH]c2ccccc12,538.258005568,4,4,4.022000000000002,True
CHEMBL3653258,Active,8.251037138743838,CNC(=O)[C@H]1CC[C@H](N2C(=O)c3nc(-c4cnc(OC)nc4OC)n(C(C)C)c3C2c2ccc(Cl)cc2)CC1,552.225181216,8,1,4.441600000000004,True
CHEMBL2347390,Inactive,5.00436480540245,CNCC[C@@H]1O[C@@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N(CC2CC2)C1=O,432.137133432,3,1,5.022700000000005,True
CHEMBL3318755,Active,9.008773924307503,CNS(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,552.12524842,4,2,4.859400000000004,True
CHEMBL3656993,Active,9.721246399047171,CNc1ncc(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(c2cc(Cl)c[nH]c2=O)C3=O)c(OC)n1,539.123942956,8,2,4.716200000000003,True
CHEMBL3657017,Active,9.721246399047171,CNc1ncc(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1,553.1395930199999,9,1,4.726600000000004,True
CHEMBL3691771,Active,9.435333935747911,CNc1ncc(-n2nc3c(c2C(C)C)C(c2ccc(C#N)cc2)N(c2c[nH]c(=O)c(Cl)c2)C3=O)c(OC)n1,530.158164276,9,2,3.7991800000000016,True
CHEMBL3691770,Active,9.178486471595226,CNc1ncc(-n2nc3c(c2C(C)C)C(c2ccc(C#N)cc2)N(c2cc(Cl)c(=O)n(C)c2)C3=O)c(OC)n1,544.17381434,10,1,3.809580000000002,True
CHEMBL3691769,Active,9.17979854051436,CNc1ncc(-n2nc3c(c2C(C)C)C(c2ccc(C#N)cc2)N(c2cc(Cl)c[nH]c2=O)C3=O)c(OC)n1,530.158164276,9,2,3.7991800000000024,True
CHEMBL3691765,Active,8.904133546521457,CNc1ncc(-n2nc3c(c2C(C)C)C(c2ccc(C#N)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1,544.17381434,10,1,3.809580000000003,True
CHEMBL3691762,Active,9.447331783887806,CNc1ncc(-n2nc3c(c2C(C)C)C(c2ccc(Cl)cc2)N(c2c[nH]c(=O)c(Cl)c2)C3=O)c(OC)n1,539.123942956,8,2,4.580900000000003,True
CHEMBL3691768,Active,9.430626090384957,CNc1ncc(-n2nc3c(c2C(C)C)C(c2ccc(Cl)cc2)N(c2cc(Cl)c(=O)n(C)c2)C3=O)c(OC)n1,553.1395930199999,9,1,4.591300000000004,True
CHEMBL3691761,Active,9.38933983691012,CNc1ncc(-n2nc3c(c2C(C)C)C(c2ccc(Cl)cc2)N(c2cc(Cl)c[nH]c2=O)C3=O)c(OC)n1,539.123942956,8,2,4.580900000000003,True
CHEMBL3691759,Active,9.498940737782249,CNc1ncc(-n2nc3c(c2C(C)C)C(c2ccc(Cl)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1,553.1395930199999,9,1,4.591300000000004,True
CHEMBL3653278,Active,8.30189945437661,COC(=O)N1CCC(N2C(=O)c3nc(-c4cnc(OC)nc4OC)n(C(C)C)c3C2c2ccc(Cl)cc2)CC1,554.204445772,9,0,4.367600000000004,True
CHEMBL3649939,Active,8.698970004336019,COC(=O)N1C[C@@H](C)N(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)[C@H](C)C1,594.2469792800001,10,1,4.9817000000000045,True
CHEMBL3968776,Active,8.698970004336019,COC(=O)N1C[C@H](C)N(c2nc3cc(-c4nc(=O)o[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)[C@@H](C)C1,594.2469792800001,10,1,4.9817000000000045,True
CHEMBL3819467,Inactive,6.810790510417694,COC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)C(=O)c1c(-c2ccccc2)[nH]c2ccccc12)C(C)C,491.242021156,5,3,3.862300000000002,True
CHEMBL3818586,Active,7.605548319173784,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)C(=O)c1c(-c2ccccc2)[nH]c2ccccc12)C(C)C,491.242021156,5,3,3.862300000000002,True
CHEMBL4105199,Active,7.450996737974212,COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CC(c1ccccc1)(c1ccccc1)c1ccccc1,479.209658408,4,2,5.017200000000004,True
CHEMBL4080951,Active,7.723538195826756,COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CC(c1ccccc1)c1ccccc1,403.17835828,4,2,3.814700000000003,True
CHEMBL1688159,Inactive,4.958607314841775,COC(=O)c1ccc(CN2C(=O)c3ccccc3C2(O)c2ccc(Cl)cc2)cc1,407.09243573599997,4,1,3.9760000000000026,True
CHEMBL3649958,Active,8.0,COCC(=O)N1C[C@@H](C)N(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)[C@H](C)C1,608.2626293440002,10,1,4.388300000000004,True
CHEMBL3930337,Active,8.0,COCC(=O)N1C[C@H](C)N(c2nc3cc(-c4nc(=O)o[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)[C@@H](C)C1,608.2626293440002,10,1,4.388300000000004,True
CHEMBL3649917,Active,7.376750709602099,COCC(C)N(C)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,525.225515564,9,1,4.787400000000004,True
CHEMBL3649913,Active,7.853871964321762,COCC(C)Nc1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,511.20986550000003,9,2,4.763100000000003,True
CHEMBL3649993,Active,7.908919530652668,COCC(C)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,496.19896646800004,8,1,5.066200000000005,True
CHEMBL3649997,Active,8.096910013008056,COCC(COC)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,526.2095311520001,9,1,4.692700000000004,True
CHEMBL2151052,Inactive,5.1487416512809245,COCC1=C(C(=O)N2CCNC(=O)C2)SC2=N[C@@H](c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N21,516.078966924,6,1,4.010600000000004,True
CHEMBL3649876,Active,7.387216143280264,COCCN(C)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,511.20986550000003,9,1,4.398900000000004,True
CHEMBL3219400,Inactive,4.204119982655925,COCCNC(=O)[C@H]1c2ccccc2C(=O)N(Cc2ccc(Cl)cc2)[C@@H]1c1ccc(Cl)cc1,482.116397988,3,1,5.236900000000004,True
CHEMBL208625,Inactive,4.935542010773082,COCCOCCN1C(=O)[C@H](c2ccc(Cl)cc2)N(Cc2ccc(Cl)nc2N)C(=O)c2cc(I)ccc21,654.0297586400001,6,1,4.968500000000005,True
CHEMBL575538,Active,7.489454989793388,COCCOCCNC(=O)[C@@H]1N[C@H](CC(C)(C)C)[C@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,565.1910401480001,5,3,4.662000000000004,True
CHEMBL3288450,Active,7.698970004336019,COCCOc1ccccc1N1CCN(C(=O)[C@]2(Oc3ccc(C(F)(F)F)cc3)CCCN(C(=O)c3cnccc3C(F)(F)F)[C@@H]2CC(O)CO)CC1,754.2801189400001,9,2,4.658900000000006,True
CHEMBL3687261,Active,8.356547323513812,COCCn1nc2c(c1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O,471.14803246400004,4,0,6.326340000000005,True
CHEMBL3687258,Active,8.3767507096021,COCCn1nc2c(c1C(C)C)C(c1ccc(Cl)cc1C)N(c1cccc(Cl)c1F)C2=O,475.122960588,4,0,6.157020000000005,True
CHEMBL3657121,Active,9.84163750790475,COC[C@@H](C)n1c(-c2cnc(N(C)C)nc2OC)nc2c1C(c1ccc(Cl)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,597.165807768,10,0,4.377400000000004,True
CHEMBL3657125,Active,8.212327035312507,COC[C@@H](C)n1c(-c2cnc(N(C)C)nc2OC)nc2c1[C@@H](c1ccc(Cl)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,597.165807768,10,0,4.377400000000004,True
CHEMBL3657124,Active,10.229147988357855,COC[C@@H](C)n1c(-c2cnc(N(C)C)nc2OC)nc2c1[C@H](c1ccc(Cl)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,597.165807768,10,0,4.377400000000004,True
