molecule_chembl_id,bioactivity_class,pIC50,canonical_smiles,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
CHEMBL3657065,Active,9.55284196865778,COC[C@@H](C)n1c(-c2cnc(OC)nc2OC)nc2c1C(c1ccc(C#N)cc1)N(c1cccc(Cl)c1F)C2=O,562.1531591480001,9,0,4.978680000000005,True
CHEMBL3657119,Active,9.3829996588791,COC[C@@H](C)n1c(-c2cnc(OC)nc2OC)nc2c1C(c1ccc(Cl)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,584.1341732920001,10,0,4.320000000000004,True
CHEMBL3657120,Active,9.09151498112135,COC[C@@H](C)n1c(-c2cnc(OC)nc2OC)nc2c1C(c1ccc(Cl)cc1)N(c1cc(Cl)cn(C)c1=O)C2=O,584.1341732920001,10,0,4.320000000000004,True
CHEMBL3657123,Active,7.66334017654558,COC[C@@H](C)n1c(-c2cnc(OC)nc2OC)nc2c1[C@@H](c1ccc(Cl)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,584.1341732920001,10,0,4.320000000000004,True
CHEMBL3657122,Active,9.869666231504992,COC[C@@H](C)n1c(-c2cnc(OC)nc2OC)nc2c1[C@H](c1ccc(Cl)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,584.1341732920001,10,0,4.320000000000004,True
CHEMBL3649843,Active,8.522878745280337,COC[C@@H]1CCCN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,537.225515564,9,1,4.931500000000004,True
CHEMBL3649881,Active,8.698970004336019,COC[C@@H]1CC[C@@H](COC)N1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,581.2517303120001,10,1,4.946500000000004,True
CHEMBL3649892,Active,8.522878745280337,COC[C@@H]1C[C@@H](OC)CN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,567.2360802480001,10,1,4.556400000000004,True
CHEMBL3649835,Active,8.397940008672037,CO[C@@H]1C[C@@H](C)N(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)C1,537.225515564,9,1,4.929900000000004,True
CHEMBL3649863,Active,9.0,CO[C@@H]1C[C@@H](CF)N(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)C1,555.216093752,9,1,4.879500000000005,True
CHEMBL3649864,Inactive,6.452225294612178,CO[C@@H]1C[C@H](CF)N(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)C1,555.216093752,9,1,4.879500000000005,True
CHEMBL3982496,Active,7.585026652029182,CO[C@H]1COC[C@@H]1N(C)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1CC1CCC(C)CC1,553.2204301840001,10,1,4.166300000000003,True
CHEMBL3649866,Active,7.585026652029182,CO[C@H]1COC[C@@H]1N(C)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,553.2204301840001,10,1,4.166300000000003,True
CHEMBL3927925,Inactive,6.452225294612178,CO[C@H]1C[C@@H](CF)N(c2nc3cc(-c4nc(=O)o[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)C1,555.216093752,9,1,4.879500000000005,True
CHEMBL3984635,Active,8.397940008672037,CO[C@H]1C[C@H](C)N(c2nc3cc(-c4nc(=O)o[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)C1,537.225515564,9,1,4.929900000000004,True
CHEMBL462090,Inactive,3.917933065714887,COc1c(C)c(CCN(C)C)c2c(c1OC)SSSSS2,381.0019338480001,8,0,5.173720000000004,True
CHEMBL3109054,Active,7.2839966563652,COc1cc(C(=O)O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3ccncc32)[C@H]1c1cccc(Cl)c1F,580.18887596,6,4,4.9699000000000035,True
CHEMBL3109050,Active,7.2839966563652,COc1cc(C(=O)O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3ncccc32)[C@H]1c1cccc(Cl)c1F,580.18887596,6,4,4.9699000000000035,True
CHEMBL3109053,Inactive,6.853871964321762,COc1cc(C(N)=O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3ccncc32)[C@H]1c1cccc(Cl)c1F,579.204860372,6,4,4.370600000000003,True
CHEMBL3109045,Active,7.346787486224656,COc1cc(C(N)=O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3nc(Cl)ncc32)[C@H]1c1cccc(Cl)c1F,614.1611369880001,7,4,4.419000000000002,True
CHEMBL462089,Inactive,4.23210238398191,COc1cc(CCN(C)C)c2c(c1O)SSSSS2,352.9706337200001,8,1,4.562300000000003,True
CHEMBL5199785,Active,7.97469413473523,COc1cc(Cc2c(-c3ccn(S(=O)(=O)c4ccccc4)c3)[nH]c3ccccc23)cc(O)c1OC,488.14059286799994,6,2,5.187000000000005,True
CHEMBL3703674,Inactive,4.698970004336019,COc1cc(Cl)cnc1NC(c1ccc(OC)c(OC)c1OC)c1ccc2cccnc2c1O,481.14044854799994,8,2,5.224700000000005,True
CHEMBL3650062,Active,7.259637310505756,COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(C1CCC(C(C)(C)O)CC1)C(=O)C2,485.23328631199996,4,1,5.939600000000008,True
CHEMBL3650061,Inactive,6.0030507515046185,COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(C1CCC(C(C)=O)CC1)C(=O)C2,469.20198618399996,4,0,5.757700000000006,True
CHEMBL3650055,Inactive,6.391473966422806,COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(C1CCC(N(C)C(=O)CCO)CC1)C(=O)C2,528.2390999639999,5,1,4.761900000000006,True
CHEMBL3650048,Inactive,6.413412695328245,COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(C1CCC(N(C)C(C)=O)CC1)C(=O)C2,498.22853528,4,0,5.399400000000006,True
CHEMBL3650053,Inactive,6.429457060118103,COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(C1CCC(N(C)C(N)=O)CC1)C(=O)C2,499.223784248,4,1,4.931600000000005,True
CHEMBL3650051,Inactive,5.191856574238509,COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(C1CCC(N(C)CCO)CC1)C(=O)C2,500.244185344,5,1,4.845200000000006,True
CHEMBL3650054,Inactive,6.166852888087215,COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(C1CCC(N3CCNC3=O)CC1)C(=O)C2,511.223784248,4,1,4.946300000000005,True
CHEMBL3650050,Inactive,6.013676222949234,COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(C1CCC(NC(C)=O)CC1)C(=O)C2,484.212885216,4,1,5.057200000000005,True
CHEMBL3650052,Inactive,5.355758414156272,COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(C1CCC(NC(N)=O)CC1)C(=O)C2,485.208134184,4,2,4.589400000000004,True
CHEMBL3650047,Inactive,6.048662481204082,COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(C1CCCCC1)C(=O)C2,427.1914215,3,0,5.942600000000007,True
CHEMBL3683119,Inactive,6.938170692705301,COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(c1ccc(N(C)C)cc1)C(=O)C2,464.18667046800005,4,0,5.880500000000007,True
CHEMBL3627748,Inactive,5.247183568811729,COc1ccc(-c2cn(CCC[C@H](NC(=O)OCC3c4ccccc4-c4ccccc43)C(=O)O)nn2)cc1,512.205969996,7,2,4.725800000000003,True
CHEMBL3220099,Inactive,5.721246399047171,COc1ccc(-n2c(-c3ccccc3)cc(C=C3C(=O)NC(=O)NC3=O)c2-c2ccccc2)cc1,463.153206152,5,2,4.569300000000003,True
CHEMBL3703669,Inactive,5.0,COc1ccc(C(Nc2cc(C)c(Cl)cn2)c2ccc3cccnc3c2O)c(OC)c1OC,465.14553392799996,7,2,5.524520000000005,True
CHEMBL3703667,Inactive,4.585026652029182,COc1ccc(C(Nc2cc(C)c(Cl)cn2)c2ccc3cccnc3c2O)cc1OC,435.134969244,6,2,5.515920000000005,True
CHEMBL3703646,Inactive,5.376750709602099,COc1ccc(C(Nc2cc(C)ccn2)c2ccc3cccnc3c2O)cc1O,387.15829153199996,6,3,4.5595200000000045,True
CHEMBL3703670,Inactive,4.7447274948966935,COc1ccc(C(Nc2cc(Cl)c(Cl)cn2)c2ccc3cccnc3c2O)c(OC)c1OC,485.09091151199993,7,2,5.869500000000006,True
CHEMBL3703668,Inactive,4.585026652029182,COc1ccc(C(Nc2cc(Cl)c(Cl)cn2)c2ccc3cccnc3c2O)cc1OC,455.08034682799996,6,2,5.860900000000005,True
CHEMBL3703651,Inactive,5.376750709602099,COc1ccc(C(Nc2cccc(C)n2)c2ccc3cccnc3c2O)cc1O,387.15829153199996,6,3,4.5595200000000045,True
CHEMBL3703673,Inactive,4.698970004336019,COc1ccc(C(Nc2nc(C)c(Cl)cc2Cl)c2ccc3cccnc3c2O)c(OC)c1OC,499.10656157599993,7,2,6.1779200000000065,True
CHEMBL3703672,Inactive,4.886056647693163,COc1ccc(C(Nc2ncc(Cl)cc2C)c2ccc3cccnc3c2O)c(OC)c1OC,465.14553392799996,7,2,5.524520000000005,True
CHEMBL3703666,Inactive,4.619788758288394,COc1ccc(C(Nc2ncc(Cl)cc2C)c2ccc3cccnc3c2O)cc1OC,435.134969244,6,2,5.515920000000005,True
CHEMBL515487,Active,7.045757490560675,COc1ccc(C2=NC(c3ccc(Cl)cc3)C(c3ccc(Cl)cc3)N2)c(OC(C)C)c1,454.121483368,4,1,6.621600000000006,True
CHEMBL1688283,Inactive,5.552841968657781,COc1ccc(CN2C(=O)c3ccccc3C2(OCC2(CO)CC2)c2ccc(Cl)cc2)cc1,463.15503599199997,4,1,4.994800000000005,True
CHEMBL4163281,Inactive,6.142667503568731,COc1ccc(CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)c2cccc(NC(=N)N)c2)cc1,470.19138255200005,6,7,0.006270000000001608,True
CHEMBL3683114,Inactive,4.597044301678966,COc1ccc(N2C(=O)Cc3cc(OCCN)c(OC)cc3C2c2ccc(Cl)cc2)cc1,452.15028496,5,1,4.373400000000003,True
CHEMBL3683113,Inactive,4.987647938085832,COc1ccc(N2C(=O)Cc3cc(OCCN4CCOCC4)c(OC)cc3C2c2ccc(Cl)cc2)cc1,522.192149772,6,0,4.746900000000005,True
CHEMBL3683111,Inactive,6.0129597130207335,COc1ccc(N2C(=O)Nc3cc(OC)c(OC)cc3C2c2ccc(Cl)cc2)cc1,424.118984832,4,1,5.507300000000004,True
CHEMBL3653233,Active,9.721246399047171,COc1ccccc1-c1nc2c(n1C(C)C)C(c1ccc(C#N)cc1)N(c1cc(Cl)ccc1C)C2=O,496.16660372,5,0,6.722900000000005,True
CHEMBL3653239,Active,8.832682665251824,COc1ccccc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(C1CCC(=O)N(C)C1)C2=O,492.192818468,5,0,4.959000000000006,True
CHEMBL3687292,Active,8.744727494896694,COc1ccccc1-n1nc2c(c1C(C)C)C(c1ccc(C)cc1)N(c1cccc(Cl)c1F)C2=O,489.16193294,4,0,6.855020000000005,True
CHEMBL3691703,Active,8.920637835606954,COc1ccccc1-n1nc2c(c1C(C)C)C(c1ccc(Cl)cc1)N(c1ccc(F)c(F)c1)C2=O,493.13686106399996,4,0,6.685700000000005,True
CHEMBL3687289,Active,8.173925197299173,COc1ccccc1-n1nc2c(c1C(C)C)C(c1ccc(F)cc1)N(c1cccc(Cl)c1F)C2=O,493.13686106399996,4,0,6.685700000000005,True
CHEMBL3657110,Active,8.491604966866946,COc1cn(C)c(=O)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1c(F)c(C3CC3)nn1C)C2=O,550.1895446560001,8,0,4.991500000000005,True
CHEMBL3657054,Inactive,6.846032778354521,COc1cn(C)c(=O)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(C)nc(C)n1)C2=O,518.183316404,8,0,4.648340000000004,True
CHEMBL3657099,Active,7.991825815993574,COc1nc(=O)[nH]cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)cn(C)c1=O)C2=O,540.1079585440001,8,1,3.978200000000003,True
CHEMBL3657079,Active,9.455931955649724,COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)C(c1ccc(C#N)c(F)c1)N(c1cc(Cl)cn(C)c1=O)C2=O,576.1800425920002,10,0,4.108280000000003,True
CHEMBL3653255,Active,9.193820026016112,COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)C(c1ccc(C#N)cc1)N(c1cc(Cl)cn(C)c1=O)C2=O,558.1894644040001,10,0,3.9691800000000033,True
CHEMBL3657089,Active,9.931814138253838,COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)c(F)c1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,585.145821272,9,0,4.890000000000004,True
CHEMBL3657087,Active,9.721246399047171,COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)c(F)c1)N(c1cc(Cl)cn(C)c1=O)C2=O,585.1458212720001,9,0,4.890000000000004,True
CHEMBL3653282,Active,9.387216143280265,COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(C1CN(C)C(=O)N(C)C1)C2=O,552.236414596,8,0,3.5600000000000023,True
CHEMBL3657106,Active,9.6903698325741,COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1c(F)c(C)nn1C)C2=O,538.2007780360001,9,0,4.579820000000003,True
CHEMBL3657095,Active,9.596879478824182,COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(C)cn(C)c1=O)C2=O,547.2098655000001,9,0,4.405920000000003,True
CHEMBL3653247,Active,9.346787486224656,COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(C)nn1C)C2=O,520.210199848,9,0,4.440720000000003,True
CHEMBL3657102,Active,8.896880746454286,COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(C)nnc1OC)C2=O,548.205114468,10,0,4.5058200000000035,True
CHEMBL3653222,Active,9.638272163982409,COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,567.155243084,9,0,4.750900000000004,True
CHEMBL3657011,Active,9.795880017344077,COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)cn(C)c1=O)C2=O,567.155243084,9,0,4.750900000000004,True
CHEMBL3653250,Active,9.494850021680094,COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1ccc(C(N)=O)cc1C)C2=O,559.2098655000001,8,1,4.8061200000000035,True
CHEMBL3657105,Active,9.504455662453552,COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1F)N(c1cc(Cl)cn(C)c1=O)C2=O,585.1458212720001,9,0,4.890000000000004,True
CHEMBL3657090,Active,7.291579099865287,COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)[C@@H](c1ccc(C#N)c(F)c1)N(c1cc(Cl)cn(C)c1=O)C2=O,576.1800425920002,10,0,4.108280000000003,True
CHEMBL3656979,Inactive,6.814741234703415,COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)[C@@H](c1ccc(C#N)cc1)N(c1cc(Cl)cn(C)c1=O)C2=O,558.1894644040001,10,0,3.9691800000000033,True
CHEMBL3657082,Inactive,6.379780635131128,COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)[C@@H](c1ccc(Cl)cc1)N(c1cc(Cl)cn(C)c1=O)C2=O,567.155243084,9,0,4.750900000000004,True
CHEMBL3657091,Active,9.818156412055227,COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)[C@H](c1ccc(C#N)c(F)c1)N(c1cc(Cl)cn(C)c1=O)C2=O,576.1800425920002,10,0,4.108280000000003,True
CHEMBL3656978,Active,9.481486060122112,COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)[C@H](c1ccc(C#N)cc1)N(c1cc(Cl)cn(C)c1=O)C2=O,558.1894644040001,10,0,3.9691800000000033,True
CHEMBL3657083,Active,10.09151498112135,COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)[C@H](c1ccc(Cl)cc1)N(c1cc(Cl)cn(C)c1=O)C2=O,567.155243084,9,0,4.750900000000004,True
CHEMBL3691789,Active,9.705533773838408,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)C(c1ccc(C#N)c(F)c1)N(c1c[nH]c(=O)c(Cl)c1)C2=O,562.1643925280001,9,1,3.9625800000000027,True
CHEMBL3691787,Active,9.671620396561265,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)C(c1ccc(C#N)c(F)c1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,576.1800425920002,10,0,3.9729800000000033,True
CHEMBL3691788,Active,9.667561540084394,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)C(c1ccc(C#N)c(F)c1)N(c1cc(Cl)c[nH]c1=O)C2=O,562.1643925280001,9,1,3.9625800000000027,True
CHEMBL3691786,Active,9.424812155072338,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)C(c1ccc(C#N)c(F)c1)N(c1cc(Cl)cn(C)c1=O)C2=O,576.1800425920002,10,0,3.9729800000000033,True
CHEMBL3691754,Active,9.65364702554936,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)C(c1ccc(C#N)cc1)N(c1c[nH]c(=O)c(Cl)c1)C2=O,544.17381434,9,1,3.8234800000000027,True
CHEMBL3691746,Active,9.602059991327964,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)C(c1ccc(C#N)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,558.1894644040001,10,0,3.8338800000000033,True
CHEMBL3691753,Active,9.779891911959943,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)C(c1ccc(C#N)cc1)N(c1cc(Cl)c[nH]c1=O)C2=O,544.17381434,9,1,3.8234800000000027,True
CHEMBL3691747,Active,9.431798275933003,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)C(c1ccc(C#N)cc1)N(c1cc(Cl)cn(C)c1=O)C2=O,558.1894644040001,10,0,3.8338800000000033,True
CHEMBL3691793,Active,9.785156151952302,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)C(c1ccc(Cl)c(F)c1)N(c1c[nH]c(=O)c(Cl)c1)C2=O,571.130171208,8,1,4.7443000000000035,True
CHEMBL3691792,Active,9.809668301829708,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)C(c1ccc(Cl)c(F)c1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,585.145821272,9,0,4.754700000000004,True
CHEMBL3691791,Active,9.782516055786092,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)C(c1ccc(Cl)c(F)c1)N(c1cc(Cl)c[nH]c1=O)C2=O,571.1301712080001,8,1,4.7443000000000035,True
CHEMBL3691790,Active,9.892790030352131,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)C(c1ccc(Cl)c(F)c1)N(c1cc(Cl)cn(C)c1=O)C2=O,585.1458212720001,9,0,4.754700000000004,True
CHEMBL3691752,Active,9.886056647693165,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)C(c1ccc(Cl)cc1)N(c1c[nH]c(=O)c(Cl)c1)C2=O,553.13959302,8,1,4.6052000000000035,True
CHEMBL3691795,Active,9.277366077466189,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(C)cn(C)c1=O)C2=O,547.2098655000001,9,0,4.270620000000004,True
CHEMBL3691745,Active,9.987162775294829,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,567.155243084,9,0,4.615600000000004,True
CHEMBL3691743,Active,9.886056647693165,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)c[nH]c1=O)C2=O,553.13959302,8,1,4.605200000000004,True
CHEMBL3691744,Active,9.920818753952377,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)cn(C)c1=O)C2=O,567.155243084,9,0,4.615600000000005,True
CHEMBL3691775,Active,7.643974142806877,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)[C@@H](c1ccc(C#N)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,558.1894644040001,10,0,3.8338800000000033,True
CHEMBL3691778,Active,7.065148197034339,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)[C@@H](c1ccc(C#N)cc1)N(c1cc(Cl)c[nH]c1=O)C2=O,544.17381434,9,1,3.8234800000000027,True
CHEMBL3691766,Active,7.062281556382736,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)[C@@H](c1ccc(C#N)cc1)N(c1cc(Cl)cn(C)c1=O)C2=O,558.1894644040001,10,0,3.8338800000000033,True
CHEMBL3691777,Active,7.612076533026563,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)[C@@H](c1ccc(Cl)cc1)N(c1cc(Cl)c[nH]c1=O)C2=O,553.13959302,8,1,4.605200000000004,True
CHEMBL3691774,Active,9.920818753952377,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)[C@H](c1ccc(C#N)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,558.1894644040001,10,0,3.8338800000000033,True
CHEMBL3691779,Active,10.013228265733757,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)[C@H](c1ccc(C#N)cc1)N(c1cc(Cl)c[nH]c1=O)C2=O,544.17381434,9,1,3.8234800000000027,True
CHEMBL3691767,Active,9.88941028970075,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)[C@H](c1ccc(C#N)cc1)N(c1cc(Cl)cn(C)c1=O)C2=O,558.1894644040001,10,0,3.8338800000000033,True
CHEMBL3691776,Active,9.476253533188435,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)[C@H](c1ccc(Cl)cc1)N(c1cc(Cl)c[nH]c1=O)C2=O,553.13959302,8,1,4.605200000000004,True
CHEMBL3653281,Active,8.421360790031928,COc1nc(N)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(C1CN(C)C(=O)N(C)C1)C2=O,524.205114468,8,1,3.076200000000001,True
CHEMBL3653223,Active,8.939302159646388,COc1nc(N)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,539.123942956,9,1,4.267100000000003,True
CHEMBL3656977,Active,8.869666231504993,COc1nc(N)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)cn(C)c1=O)C2=O,539.123942956,9,1,4.267100000000003,True
CHEMBL3653295,Inactive,6.976336081802207,COc1nc(N)ncc1-c1nc2c(n1C(C)C)[C@@H](c1ccc(C#N)cc1)N(c1cccc(Cl)c1F)C2=O,517.142928812,8,1,4.925780000000004,True
